15	q	22.33	67300000	67500000	gneg	
15	q	23	67500000	72700000	gpos	25
15	q	24.1	72700000	75200000	gneg	
15	q	24.2	75200000	76600000	gpos	25
15	q	24.3	76600000	78300000	gneg	
15	q	25.1	78300000	81700000	gpos	50
15	q	25.2	81700000	85200000	gneg	
15	q	25.3	85200000	89100000	gpos	50
15	q	26.1	89100000	94300000	gneg	
15	q	26.2	94300000	98500000	gpos	50
15	q	26.3	98500000	102531392	gneg	
16	p	13.3	1	7900000	gneg	
16	p	13.2	7900000	10500000	gpos	50
16	p	13.13	10500000	12600000	gneg	
16	p	13.12	12600000	14800000	gpos	50
16	p	13.11	14800000	16800000	gneg	
16	p	12.3	16800000	21200000	gpos	50
16	p	12.2	21200000	24200000	gneg	
16	p	12.1	24200000	28100000	gpos	50
16	p	11.2	28100000	34600000	gneg	
16	p	11.1	34600000	36600000	acen	
16	q	11.1	36600000	38600000	acen	
16	q	11.2	38600000	47000000	gvar	
16	q	12.1	47000000	52600000	gneg	
16	q	12.2	52600000	56700000	gpos	50
16	q	13	56700000	57400000	gneg	
16	q	21	57400000	66700000	gpos	100
16	q	22.1	66700000	70800000	gneg	
16	q	22.2	70800000	72900000	gpos	50
16	q	22.3	72900000	74100000	gneg	
16	q	23.1	74100000	79200000	gpos	75
16	q	23.2	79200000	81700000	gneg	
16	q	23.3	81700000	84200000	gpos	50
16	q	24.1	84200000	87100000	gneg	
16	q	24.2	87100000	88700000	gpos	25
16	q	24.3	88700000	90354753	gneg	
17	p	13.3	1	3300000	gneg	
17	p	13.2	3300000	6500000	gpos	50
17	p	13.1	6500000	10700000	gneg	
17	p	12	10700000	16000000	gpos	75
17	p	11.2	16000000	22200000	gneg	
17	p	11.1	22200000	24000000	acen	
17	q	11.1	24000000	25800000	acen	
17	q	11.2	25800000	31800000	gneg	
17	q	12	31800000	38100000	gpos	50
17	q	21.1	38100000	38400000	gneg	
17	q	21.2	38400000	40900000	gpos	25
17	q	21.31	40900000	44900000	gneg	
17	q	21.32	44900000	47400000	gpos	25
17	q	21.33	47400000	50200000	gneg	
17	q	22	50200000	57600000	gpos	75
17	q	23.1	57600000	58300000	gneg	
17	q	23.2	58300000	61100000	gpos	75
17	q	23.3	61100000	62600000	gneg	
17	q	24.1	62600000	64200000	gpos	50
17	q	24.2	64200000	67100000	gneg	
17	q	24.3	67100000	70900000	gpos	75
17	q	25.1	70900000	74800000	gneg	
17	q	25.2	74800000	75300000	gpos	25
17	q	25.3	75300000	81195210	gneg	
18	p	11.32	1	2900000	gneg	
18	p	11.31	2900000	7100000	gpos	50
18	p	11.23	7100000	8500000	gneg	
18	p	11.22	8500000	10900000	gpos	25
18	p	11.21	10900000	15400000	gneg	
18	p	11.1	15400000	17200000	acen	
18	q	11.1	17200000	19000000	acen	
18	q	11.2	19000000	25000000	gneg	
18	q	12.1	25000000	32700000	gpos	100
18	q	12.2	32700000	37200000	gneg	
18	q	12.3	37200000	43500000	gpos	75
18	q	21.1	43500000	48200000	gneg	
18	q	21.2	48200000	53800000	gpos	75
18	q	21.31	53800000	56200000	gneg	
18	q	21.32	56200000	59000000	gpos	50
18	q	21.33	59000000	61600000	gneg	
18	q	22.1	61600000	66800000	gpos	100
18	q	22.2	66800000	68700000	gneg	
18	q	22.3	68700000	73100000	gpos	25
18	q	23	73100000	78077248	gneg	
19	p	13.3	1	6900000	gneg	
19	p	13.2	6900000	13900000	gpos	25
19	p	13.13	13900000	14000000	gneg	
19	p	13.12	14000000	16300000	gpos	25
19	p	13.11	16300000	20000000	gneg	
19	p	12	20000000	24400000	gvar	
19	p	11	24400000	26500000	acen	
19	q	11	26500000	28600000	acen	
19	q	12	28600000	32400000	gvar	
19	q	13.11	32400000	35500000	gneg	
19	q	13.12	35500000	38300000	gpos	25
19	q	13.13	38300000	38700000	gneg	
19	q	13.2	38700000	43400000	gpos	25
19	q	13.31	43400000	45200000	gneg	
19	q	13.32	45200000	48000000	gpos	25
19	q	13.33	48000000	51400000	gneg	
19	q	13.41	51400000	53600000	gpos	25
19	q	13.42	53600000	56300000	gneg	
19	q	13.43	56300000	59128983	gpos	25
20	p	13	1	5100000	gneg	
20	p	12.3	5100000	9200000	gpos	75
20	p	12.2	9200000	12100000	gneg	
20	p	12.1	12100000	17900000	gpos	75
20	p	11.23	17900000	21300000	gneg	
20	p	11.22	21300000	22300000	gpos	25
20	p	11.21	22300000	25600000	gneg	
20	p	11.1	25600000	27500000	acen	
20	q	11.1	27500000	29400000	acen	
20	q	11.21	29400000	32100000	gneg	
20	q	11.22	32100000	34400000	gpos	25
20	q	11.23	34400000	37600000	gneg	
20	q	12	37600000	41700000	gpos	75
20	q	13.11	41700000	42100000	gneg	
20	q	13.12	42100000	46400000	gpos	25
20	q	13.13	46400000	49800000	gneg	
20	q	13.2	49800000	55000000	gpos	75
20	q	13.31	55000000	56500000	gneg	
20	q	13.32	56500000	58400000	gpos	50
20	q	13.33	58400000	63025520	gneg	
21	p	13	1	2800000	gvar	
21	p	12	2800000	6800000	stalk	
21	p	11.2	6800000	10900000	gvar	
21	p	11.1	10900000	13200000	acen	
21	q	11.1	13200000	14300000	acen	
21	q	11.2	14300000	16400000	gneg	
21	q	21.1	16400000	24000000	gpos	100
21	q	21.2	24000000	26800000	gneg	
21	q	21.3	26800000	31500000	gpos	75
21	q	22.11	31500000	35800000	gneg	
21	q	22.12	35800000	37800000	gpos	50
21	q	22.13	37800000	39700000	gneg	
21	q	22.2	39700000	42600000	gpos	50
21	q	22.3	42600000	48129895	gneg	
22	p	13	1	3800000	gvar	
22	p	12	3800000	8300000	stalk	
22	p	11.2	8300000	12200000	gvar	
22	p	11.1	12200000	14700000	acen	
22	q	11.1	14700000	17900000	acen	
22	q	11.21	17900000	22200000	gneg	
22	q	11.22	22200000	23500000	gpos	25
22	q	11.23	23500000	25900000	gneg	
22	q	12.1	25900000	29600000	gpos	50
22	q	12.2	29600000	32200000	gneg	
22	q	12.3	32200000	37600000	gpos	50
22	q	13.1	37600000	41000000	gneg	
22	q	13.2	41000000	44200000	gpos	50
22	q	13.31	44200000	48400000	gneg	
22	q	13.32	48400000	49400000	gpos	50
22	q	13.33	49400000	51304566	gneg	
X	p	22.33	1	4300000	gneg	
X	p	22.32	4300000	6000000	gpos	50
X	p	22.31	6000000	9500000	gneg	
X	p	22.2	9500000	17100000	gpos	50
X	p	22.13	17100000	19300000	gneg	
X	p	22.12	19300000	21900000	gpos	50
X	p	22.11	21900000	24900000	gneg	
X	p	21.3	24900000	29300000	gpos	100
X	p	21.2	29300000	31500000	gneg	
X	p	21.1	31500000	37600000	gpos	100
X	p	11.4	37600000	42400000	gneg	
X	p	11.3	42400000	46400000	gpos	75
X	p	11.23	46400000	49800000	gneg	
X	p	11.22	49800000	54800000	gpos	25
X	p	11.21	54800000	58100000	gneg	
X	p	11.1	58100000	60600000	acen	
X	q	11.1	60600000	63000000	acen	
X	q	11.2	63000000	64600000	gneg	
X	q	12	64600000	67800000	gpos	50
X	q	13.1	67800000	71800000	gneg	
X	q	13.2	71800000	73900000	gpos	50
X	q	13.3	73900000	76000000	gneg	
X	q	21.1	76000000	84600000	gpos	100
X	q	21.2	84600000	86200000	gneg	
X	q	21.31	86200000	91800000	gpos	100
X	q	21.32	91800000	93500000	gneg	
X	q	21.33	93500000	98300000	gpos	75
X	q	22.1	98300000	102600000	gneg	
X	q	22.2	102600000	103700000	gpos	50
X	q	22.3	103700000	108700000	gneg	
X	q	23	108700000	116500000	gpos	75
X	q	24	116500000	120900000	gneg	
X	q	25	120900000	128700000	gpos	100
X	q	26.1	128700000	130400000	gneg	
X	q	26.2	130400000	133600000	gpos	25
X	q	26.3	133600000	138000000	gneg	
X	q	27.1	138000000	140300000	gpos	75
X	q	27.2	140300000	142100000	gneg	
X	q	27.3	142100000	147100000	gpos	100
X	q	28	147100000	155270560	gneg	
Y	p	11.32	1	2500000	gneg	
Y	p	11.31	2500000	3000000	gpos	50
Y	p	11.2	3000000	11600000	gneg	
Y	p	11.1	11600000	12500000	acen	
Y	q	11.1	12500000	13400000	acen	
Y	q	11.21	13400000	15100000	gneg	
Y	q	11.221	15100000	19800000	gpos	50
Y	q	11.222	19800000	22100000	gneg	
Y	q	11.223	22100000	26200000	gpos	50
Y	q	11.23	26200000	28800000	gneg	
Y	q	12	28800000	59373566	gvar	
